PassengerId,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,Cabin_Number,HomePlanet_Europa,HomePlanet_Mars,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,CryoSleep_True,VIP_True,Cabin_Deck_B,Cabin_Deck_C,Cabin_Deck_D,Cabin_Deck_E,Cabin_Deck_F,Cabin_Deck_G,Cabin_Deck_T,Cabin_Side_S
6121_01,0.35443037974683544,0.0,0.1537919699459967,0.0,8.925383791503035e-05,0.0014502962748104255,Wezncha Presstic,True,229,True,False,False,True,False,False,False,True,False,False,False,False,False,True
8116_01,0.35443037974683544,0.003420115865149717,0.0,0.0,8.925383791503035e-05,0.047072473376704095,Ties Prin,False,252,False,True,False,False,False,False,False,False,True,False,False,False,False,False
1221_02,0.25316455696202533,0.0,0.0,0.0,0.0717600856836844,4.1437036423155016e-05,Tricky Alfordonard,False,87,False,False,False,True,False,False,False,False,False,True,False,False,False,True
8383_04,0.0379746835443038,0.0,0.0,0.0,0.0,0.0,Weslie Gibbsonton,True,1368,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1635_01,0.27848101265822783,0.09073776785091087,0.0,,0.0,0.046989599303857786,Iandy Tuckers,False,325,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3786_02,0.5316455696202531,0.06372583234452432,0.00013416965753194915,4.256768261535842e-05,0.06537843627275973,0.0,Quan Birt,False,121,False,True,False,True,False,False,False,False,True,False,False,False,False,True
6913_01,0.620253164556962,0.0,0.0,0.0,0.0,0.0,Slus Hacle,True,1324,False,True,False,True,True,False,False,False,False,False,True,False,False,True
6285_01,0.810126582278481,0.0,0.0,0.0,0.0,0.0,Winonon Whealeed,True,245,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1278_01,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,Ren Howayery,False,190,False,False,False,True,True,False,False,False,False,False,False,True,False,False
8972_01,0.43037974683544306,0.0,,0.0,0.0,0.0,Frunch Spore,True,1736,False,True,False,True,True,False,False,False,False,False,True,False,False,True
1721_01,0.18987341772151897,0.02233545054791652,0.0012075269177875424,0.0002128384130767921,0.0,0.02651970331081921,Frandy Alest,False,341,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5647_02,0.6582278481012658,0.0,0.047797940495756884,0.001319598161076111,0.0,0.05469688807856462,Chabih Matoltuble,True,178,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7083_02,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,Minoton Pirejus,True,259,True,False,False,False,False,False,False,True,False,False,False,False,False,True
0086_01,0.5443037974683544,0.014727437705032456,0.0,0.0,0.028471974294894682,0.021257199685078523,Jodye Kinson,False,17,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3752_01,0.6582278481012658,0.0,0.00016771207191493645,0.0,0.004819707247411639,0.07408942112460117,Tarrak Femoused,False,120,True,False,False,True,False,False,False,False,True,False,False,False,False,True
4031_02,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Krabik Listive,True,131,True,False,False,True,True,False,False,True,False,False,False,False,False,False
6862_02,0.11392405063291139,0.0,0.0,0.0,0.0,0.0,Dianie Mcfaddennon,False,1115,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1962_03,0.0,,0.0,0.0,0.0,0.0,Dixiel Ryanga,True,316,False,False,False,True,True,False,False,False,False,False,False,True,False,False
3636_01,0.46835443037974683,0.08934180219166608,0.0,4.256768261535842e-05,0.004953588004284184,0.016906310860647245,Wor Anche,False,123,False,True,False,True,False,False,False,False,True,False,False,False,False,False
4797_01,0.20253164556962025,0.0,0.0,0.0,0.0,0.0,Aude Hendrewsons,True,783,False,False,True,False,True,False,False,False,False,False,False,True,False,True
5594_01,0.21518987341772153,0.0,0.027605407037198538,0.0,0.052124241342377725,0.0005801185099241702,Verney Lewinton,False,1163,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3903_01,0.02531645569620253,0.0,0.0,0.0,0.0,0.0,Glendy Doughan,False,636,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5487_01,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Flams Nan,True,1136,False,True,False,True,True,False,False,False,False,False,True,False,False,False
8056_01,0.6835443037974683,0.0,0.026599134605708917,0.0,0.0038825419493038202,0.0649318360750839,Ionium Ausivetpul,False,262,True,False,False,True,False,False,False,True,False,False,False,False,False,False
9061_01,0.3291139240506329,0.06191107698750611,0.00020125448629792372,0.0006385152392303763,0.006604784005712246,0.0,Chars Flate,False,276,False,True,False,True,False,False,False,False,True,False,False,False,False,True
7278_01,0.21518987341772153,,0.00630597390400161,0.03384130767920994,0.0,0.0,Des Bryants,True,485,False,False,False,True,False,False,False,False,False,True,False,False,False,True
3514_01,0.24050632911392406,0.008515390521393173,0.005702210445107839,0.0022135194959986377,0.0,0.019268221936767083,Mara Batestonley,False,576,False,False,False,True,False,False,False,False,False,False,False,True,False,False
6671_03,0.17721518987341772,0.13122077196900955,0.0,0.0006385152392303763,0.0,0.0,Salros Mare,False,440,False,True,False,False,False,False,False,False,False,True,False,False,False,True
8260_02,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,Stancy Dunnisey,True,1334,False,False,False,False,False,False,False,False,False,False,False,True,False,True
7866_01,0.5443037974683544,0.0,0.5653909368396337,0.0,0.19385933595144592,0.04048398458542245,Tabdhib Heeroling,False,255,True,False,False,False,False,False,False,True,False,False,False,False,False,False
7833_02,0.43037974683544306,0.0007677811125846304,0.11065642504947505,0.0,0.04520706890396287,0.0006215555463473252,Altan Spandisket,True,305,True,False,False,True,False,False,True,False,False,False,False,False,False,True
3868_04,0.0,0.0,0.0,0.0,0.0,0.0,Harrie Braymon,True,630,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4295_01,0.2911392405063291,0.003420115865149717,0.0,0.11561382598331346,0.0,0.0,Sweal Manda,True,147,False,True,False,False,False,False,False,False,True,False,False,False,False,False
8128_01,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Mele Queke,True,1682,False,True,False,True,True,False,False,False,False,False,True,False,False,False
7475_01,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Pros Leste,True,1545,False,True,False,True,True,False,False,False,False,False,True,False,False,False
5095_01,0.7721518987341772,0.0,0.0,0.0,0.0,0.0,Coate Snoff,True,1038,False,True,False,True,True,False,False,False,False,False,True,False,False,False
8799_01,0.24050632911392406,0.0,0.0,0.03639536863613145,0.0004908961085326669,0.0017403555297725107,Rossie Boltond,True,1419,False,False,False,True,False,False,False,False,False,False,False,True,False,True
7677_01,0.620253164556962,0.0,0.0,0.0,0.0,0.0,Alber Puckenton,False,1247,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3773_03,0.2911392405063291,0.0,0.01851541273940898,0.0018729780350757704,0.0,0.027389881075705464,Wena Prestonard,True,711,False,False,True,False,False,False,False,False,False,False,True,False,False,True
1100_02,0.06329113924050633,,0.0,0.0,0.0,0.0,Jel Cuche,True,226,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0290_03,0.5443037974683544,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,7,True,False,False,True,False,False,True,False,False,False,False,False,False,True
7788_01,0.5443037974683544,0.0,0.0,0.0046824450876894255,0.024009282399143163,0.0,Julin Guerson,False,1488,False,False,True,False,False,False,False,False,False,False,True,False,False,True
5952_01,0.27848101265822783,0.0,0.0,0.0,0.0,0.0,Rants Giba,True,1134,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6826_01,0.620253164556962,0.0,0.0023144265924261226,0.0039162268006129744,0.07140307033202428,0.0006215555463473252,Elle Harrenoldez,False,1109,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0560_01,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,Anniey Hortez,False,81,False,False,False,True,False,False,False,False,False,False,False,True,False,True
7376_01,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,Neutrin Mirinanty,True,477,True,False,False,True,True,False,False,False,False,True,False,False,False,False
3959_03,0.0,0.0,0.0,0.0,0.0,0.0,Maya Sullones,True,646,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0471_02,0.37974683544303794,0.0,0.26740012746117464,0.0,0.0,0.00016574814569262006,Izarino Fuelisent,True,22,True,False,False,False,False,False,True,False,False,False,False,False,False,False
8458_03,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Etamino Sempreate,True,319,True,False,False,False,True,False,False,True,False,False,False,False,False,True
5312_01,0.34177215189873417,0.0,0.0,0.0,0.0,0.0,Sulaton Prefule,True,182,True,False,False,True,True,False,True,False,False,False,False,False,False,False
5303_05,0.08860759493670886,0.0,0.0,0.0,0.0,0.0,Ronia Lambleyoun,False,857,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7950_04,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,Elany Ingston,True,1287,False,False,False,True,True,False,False,False,False,False,False,True,False,False
9074_02,0.34177215189873417,0.0,0.01569784993123805,0.0,0.0026329882184933954,0.0128040442547549,Janee Trerady,False,1460,False,False,True,False,False,False,False,False,False,False,False,True,False,True
3136_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Feline Mcneiderson,True,514,False,False,False,True,True,False,False,False,False,False,False,True,False,False
1439_02,0.37974683544303794,0.056257416067564736,0.0033542414382987285,0.00038310914353822576,,0.0019475407118882857,Croo Lette,False,52,False,True,False,True,False,False,False,False,True,False,False,False,False,True
2956_01,0.35443037974683544,0.00020939484888671738,0.004729480428001208,0.0,0.0,0.06998715451870882,Tonnie Houseson,False,470,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2396_02,0.37974683544303794,0.05960773364975221,0.0,0.0012770304784607525,0.0,0.0,Sallie Handertiz,False,386,False,False,False,True,False,False,False,False,False,False,False,True,False,True
7929_01,0.3924050632911392,0.0,0.03052359708851843,0.0024689255916907882,0.0738129239557301,0.05042887332697966,Mergak Dissper,False,311,True,False,False,True,False,False,True,False,False,False,False,False,False,True
4632_01,0.7215189873417721,0.0,0.0,0.0,0.0,0.0,Bellus Dightent,True,176,True,False,False,True,True,False,False,True,False,False,False,False,False,True
6655_01,0.37974683544303794,0.0,0.0,0.0,0.0,0.0,Moss Raf,True,422,False,True,False,True,True,False,False,False,False,True,False,False,False,False
1384_03,0.27848101265822783,0.0,0.01482574715728038,0.0,0.0,0.015248829403721046,Fredy Mayods,True,269,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0456_01,0.6962025316455696,0.014657639422070217,0.006205346660852648,0.008002724331687382,0.0026329882184933954,0.0030249036588903162,Lulah Hinetthews,False,83,False,False,False,True,False,False,False,False,False,False,True,False,False,True
3528_01,0.2911392405063291,6.979828296223913e-05,0.0,0.03311765707474885,0.0003570153516601214,,Bryany Rocknight,True,666,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5707_01,0.18987341772151897,0.0,0.0,0.04141835518474374,0.00129418064976794,0.0,Emmax Alvasquez,True,1091,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7833_01,0.43037974683544306,0.0,0.11484922684734847,0.0002554060956921505,0.1091128168511246,0.04674097708531886,Ainkard Spandisket,False,305,True,False,False,False,False,False,True,False,False,False,False,False,False,True
6458_01,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,Whead Swin,False,431,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4511_01,0.31645569620253167,0.0,0.0,0.0,0.0,0.0,Gemmark Crueld,True,178,True,False,False,True,True,False,True,False,False,False,False,False,False,True
5366_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,Asellan Calved,True,338,True,False,False,True,True,False,False,False,False,True,False,False,False,False
3765_01,0.3037974683544304,0.0,0.0,0.0,,0.0,Jayrin Cle,True,709,False,True,False,True,True,False,False,False,False,False,True,False,False,True
2882_01,0.18987341772151897,0.0,0.0,0.0,0.0,0.0,Clarry Dillips,False,458,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6675_01,0.7594936708860759,0.04934738605430306,0.0008050179451916949,0.0,0.0,0.0070442961919363525,Derry Gouldensen,False,1388,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7226_01,0.25316455696202533,0.22272632093250505,0.0,0.008981781031840627,0.0009371652981078187,0.0048481332615091365,Naffsh Reke,False,481,False,True,False,True,False,False,False,False,False,True,False,False,False,True
9097_01,0.43037974683544306,0.0,0.0,0.0,0.0,0.0,Hon Mille,True,1863,False,True,False,True,True,False,False,False,False,False,True,False,False,False
6431_01,0.25316455696202533,0.001675158791093739,0.001878375205447288,4.256768261535842e-05,,0.019392533046036546,Melara Kramosley,False,1334,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1116_03,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,Colly Barnolaney,True,174,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6500_01,0.4050632911392405,6.979828296223913e-05,0.0,0.0,4.4626918957515175e-05,0.03252807359217669,Jennya Ingston,False,413,False,False,False,True,False,False,False,False,False,True,False,False,False,False
6934_02,0.20253164556962025,0.08571229147762965,0.0,0.01915545717691129,0.019903605855051767,,Bleark Nutty,False,443,False,True,False,False,False,False,False,False,False,True,False,False,False,False
4890_02,0.2911392405063291,0.0,0.0,0.037204154605823256,,0.0,Cline Browlerson,True,932,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4596_01,0.35443037974683544,0.0,0.0,0.0,0.0,0.0,Ale Booneid,True,751,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6931_01,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,Spurin Amonsmane,True,222,True,False,False,False,True,False,False,True,False,False,False,False,False,False
6899_02,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Ruchban Coweboded,False,73,True,False,False,True,False,False,False,False,False,False,False,False,False,False
7553_01,0.24050632911392406,0.0006979828296223913,0.0008050179451916949,0.0,0.0,0.023411925579082584,Walla Bushafford,False,1444,False,False,True,False,False,False,False,False,False,False,True,False,False,True
6520_01,0.24050632911392406,0.0,0.00013416965753194915,0.0,0.0796590503391646,0.00012431110926946505,Erie Horndley,False,1060,False,False,False,False,False,False,False,False,False,False,False,True,False,True
4160_01,0.34177215189873417,0.046136665038040064,,0.04218457347182019,0.002052838272045698,0.0,,True,783,False,True,False,True,False,True,False,False,False,False,True,False,False,True
0105_01,0.34177215189873417,0.0,0.0,0.024263579090754297,8.925383791503035e-05,0.005428251771433307,Carry Cleachrand,False,21,False,False,False,True,False,False,False,False,False,False,True,False,False,False
5888_02,0.4430379746835443,0.05234871222167935,0.0,0.0,0.0,0.04413044379066009,Wifel Blate,False,1218,False,True,False,True,False,False,False,False,False,False,True,False,False,False
6325_02,0.26582278481012656,0.0,0.01814644618119612,0.0,0.00638164941092467,0.0,Sonard Beasleyes,False,1209,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7954_01,0.3670886075949367,0.0020939484888671737,0.0,0.0,0.0,0.032320888410060915,Juline Waltonson,False,1284,False,False,False,False,False,False,False,False,False,False,False,True,False,True
5627_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,Nelsie Stanters,False,899,False,False,False,True,False,False,False,False,False,False,False,True,False,False
3301_04,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Lulah Domington,True,525,False,False,False,True,False,False,False,False,False,False,False,True,False,True
4114_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,Rowls Porté,True,270,False,True,False,True,True,False,False,False,False,True,False,False,False,True
1592_01,0.4430379746835443,0.021288476303482934,0.12145708248079697,0.0,0.014280614066404856,0.014130029420295861,Ankabih Idivent,True,60,True,False,False,True,False,False,False,True,False,False,False,False,False,True
6323_02,0.4177215189873418,0.00013959656592447826,0.15905812900412572,0.0,0.001517315244555516,0.0,Arinon Unkcal,True,235,True,False,False,True,False,False,False,True,False,False,False,False,False,True
5812_06,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,Karena Domington,True,943,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1096_01,,0.016262999930201718,0.0,0.0,0.0,0.020221273774499646,Essara Simson,False,170,False,False,False,True,False,False,False,False,False,False,False,True,False,True
9036_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,Ninald Barris,True,1467,False,False,True,False,True,False,False,False,False,False,False,True,False,False
5063_01,0.22784810126582278,,0.026632677020091904,0.0006810829218457347,0.0,0.0,Kennie Solinez,True,830,False,False,False,True,False,False,False,False,False,False,False,True,False,True
8381_01,0.31645569620253167,0.0,0.0,0.0,0.03516601213852196,0.00012431110926946505,Line Vinozarks,False,550,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5087_01,0.5569620253164557,0.17973057862776576,0.00010062724314896186,0.0008513536523071684,0.0,,Sunk Birt,False,1036,False,True,False,True,False,False,False,False,False,False,True,False,False,False
5340_01,0.45569620253164556,0.0,0.0,0.0014047335263068278,0.030212424134237775,0.0,Cassa Carsoning,False,868,False,False,False,True,False,False,False,False,False,False,False,True,False,True
0031_01,0.5949367088607594,0.014936832553919173,0.0,0.060063000170270726,0.0,0.05092611776405751,Coobix Datie,True,9,False,True,False,True,False,False,False,False,False,False,True,False,False,False
1033_01,0.7721518987341772,0.0,0.0,0.0,0.0,0.0,Ericky Gonzaley,True,154,False,False,False,True,True,False,False,False,False,False,False,True,False,False
7643_02,0.17721518987341772,0.0,0.0,0.0,0.0,0.0,Terion Quelfly,True,247,True,False,False,True,True,False,False,True,False,False,False,False,False,False
4625_01,0.3924050632911392,0.0,0.08452688424512796,4.256768261535842e-05,4.4626918957515175e-05,0.0,Mothab Ineedeve,True,183,True,False,False,True,False,False,True,False,False,False,False,False,False,True
0466_01,0.45569620253164556,0.0,0.0,0.03673591009705431,4.4626918957515175e-05,4.1437036423155016e-05,Aude Beachez,False,101,False,False,False,True,False,False,False,False,False,False,True,False,False,False
9227_05,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,Hard Hinglendez,False,1498,False,False,False,True,False,False,False,False,False,False,False,True,False,False
4395_01,0.2911392405063291,0.0,0.0,0.008768942618763834,0.030390931810067835,0.0012845481291178056,Fayel Mcfarley,False,905,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0918_01,0.3037974683544304,0.003280519299225239,0.0,0.0004256768261535842,0.006203141735094609,0.058260473210955954,Caseye Fuenterson,False,66,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5971_01,0.5949367088607594,0.031269630767083126,0.0,0.03792780521028435,0.0,0.00973770355944143,Jayrin Kinad,False,1230,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2799_02,0.2911392405063291,0.0,0.0,0.0,0.0,0.0,Sony Barrilloney,True,447,False,False,True,False,True,False,False,False,False,False,False,True,False,True
1203_01,0.6329113924050633,0.0,0.18357763391808943,0.0,0.03137272402713317,0.26440972941615215,Celava Unrent,False,51,True,False,False,False,False,True,True,False,False,False,False,False,False,True
4115_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Jenne Wagnerray,False,679,False,False,True,False,True,False,False,False,False,False,False,True,False,True
4463_02,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Ionium Boltund,True,145,True,False,False,True,True,False,True,False,False,False,False,False,False,False
0941_01,0.16455696202531644,0.0,0.000234796900680911,0.0,0.05243662977508033,0.0,Carita Steeletters,False,195,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4483_01,0.31645569620253167,0.13652544147413972,0.0,0.0068533969010727055,0.010665833630846127,0.0011602370198483404,Price Tepie,False,151,False,True,False,True,False,False,False,False,True,False,False,False,False,False
7353_01,0.7594936708860759,0.0,0.11521819340556133,0.0,0.24357372367011781,0.00041437036423155015,Gorabba Openduave,False,269,True,False,False,True,False,False,False,True,False,False,False,False,False,True
2969_01,0.46835443037974683,0.015425420534654847,0.0,0.0013621658436914694,0.0016958229203855766,0.02138151079434799,Russey Miley,False,486,False,False,False,False,False,False,False,False,False,False,False,True,False,False
5616_01,0.31645569620253167,0.03196761359670552,0.00805017945191695,0.0,0.010665833630846127,0.0,Yolace Fryersonis,True,1073,False,False,True,False,False,False,False,False,False,False,True,False,False,True
0470_02,0.45569620253164556,0.0,0.0,0.0,0.0,0.0,Jurs Binie,True,86,False,False,False,True,True,False,False,False,False,False,True,False,False,True
8224_01,0.3924050632911392,0.0,0.0,0.0,0.0,0.0,Nancey Pooles,False,1325,False,False,False,True,True,False,False,False,False,False,False,True,False,True
0030_01,0.4050632911392405,0.0,0.028511052225539193,0.003447982291844032,0.01950196358443413,0.018770977499689222,Ginia Morsentley,False,4,False,False,False,True,False,False,False,False,False,False,False,True,False,True
6718_01,0.46835443037974683,0.0012563690933203044,0.007983094623150975,0.0,0.023563013209568013,0.0,Dawne Mcfaddoxter,False,1088,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0326_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,47,False,False,False,True,True,False,False,False,False,False,False,True,False,True
6779_04,0.13924050632911392,0.0,0.0,0.0,0.0,0.0,Altara Stioutody,True,258,True,False,False,True,False,False,True,False,False,False,False,False,False,True
6591_01,0.5949367088607594,0.01989251064423815,0.02012544862979237,0.00012770304784607525,0.0,0.02651970331081921,Willy Mcfarleys,False,1261,False,False,False,True,False,False,False,False,False,False,True,False,False,True
7495_01,0.569620253164557,0.00013959656592447826,0.0012075269177875424,0.047250127703047845,0.0004016422706176366,0.0,Weres Ropie,False,1431,False,True,False,True,False,False,False,False,False,False,True,False,False,True
6764_01,0.4050632911392405,0.2049975570600963,0.0020125448629792373,0.029627107100289457,0.0,0.0,Single Rake,False,1294,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0447_01,0.27848101265822783,0.0006281845466601522,0.0,0.03384130767920994,0.0,0.0,Ferry Mcclayton,True,81,False,False,False,True,False,False,False,False,False,False,True,False,False,True
5647_03,0.6075949367088608,0.0,,0.0,0.12723134594787577,0.06124393983342311,Majoram Tachor,False,178,True,False,False,True,False,False,False,True,False,False,False,False,False,False
3655_01,0.21518987341772153,0.0,0.014490323013450507,0.0,0.13401463762941807,0.0,Deandy Moreman,False,690,False,False,False,True,False,False,False,False,False,False,True,False,False,True
4661_01,0.37974683544303794,0.0053744677880924125,0.07798611344044544,0.0002128384130767921,0.005221349518029276,4.1437036423155016e-05,Mamina Moodman,True,948,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2215_03,0.4050632911392405,0.0,0.0,0.0,0.0,0.0,Grafi Quidedbolt,True,27,True,False,False,True,True,False,False,False,False,False,False,False,False,True
0678_01,0.46835443037974683,0.0,0.0,0.0,0.0,0.0,Bettie Moodman,False,103,False,False,False,True,True,False,False,False,False,False,False,True,False,True
2883_01,0.35443037974683544,0.0,0.0031194445376178177,0.05457176911288949,0.0,0.0,Brene Hanner,True,595,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0460_01,0.3037974683544304,0.0,0.0,0.0,0.0,0.0,Shawne Jenningley,True,65,False,False,True,False,True,False,False,False,False,False,False,True,False,True
3708_01,,0.0,0.0,0.0,0.0,0.0,Deandy Trankliney,True,600,False,False,False,False,True,False,False,False,False,False,False,True,False,False
7646_01,0.31645569620253167,0.0,0.5372153087579243,0.04363187468074238,0.008434487682970369,0.04297020677081175,Azim Sometery,True,285,True,False,False,False,False,False,False,True,False,False,False,False,False,True
5068_01,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,Nadie Polliamposs,True,314,False,False,False,True,False,False,False,False,False,True,False,False,False,False
5208_02,0.5189873417721519,0.05004536888392545,0.021500687619494852,8.513536523071684e-05,0.06957336665476616,0.20005801185099242,Alcorix Unressind,False,163,True,False,False,False,False,False,False,True,False,False,False,False,False,False
2291_03,0.5822784810126582,0.029734068541913867,0.0012410693321705296,0.0,0.0,0.023536236688352048,,False,445,False,False,False,False,False,False,False,False,False,False,True,False,False,True
3523_01,0.26582278481012656,0.0,0.0,0.0,0.0,0.0,Frohs Tité,True,664,False,False,False,True,True,False,False,False,False,False,True,False,False,True
7778_01,0.43037974683544306,0.08368814127172472,0.0011068996746385804,0.014728418184914013,0.0,0.0,Hammet Saste,False,1486,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1709_07,0.24050632911392406,0.01989251064423815,0.0018112903766813134,0.05303933253873659,0.004551945733666548,0.0,Cocowl Minen,False,326,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0333_01,0.3670886075949367,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,73,False,True,False,False,True,False,False,False,False,False,True,False,False,False
4219_01,0.0379746835443038,0.0,0.0,0.0,,0.0,Unfly Min,True,868,False,True,False,True,True,False,False,False,False,False,True,False,False,False
1834_01,0.3291139240506329,0.0011865708103580652,0.0,0.06734207389749702,0.0,0.0,,True,354,False,True,False,False,False,False,False,False,False,False,True,False,False,True
6903_01,0.31645569620253167,0.0,0.04789856773890584,0.0,0.06618172081399501,0.0,Gabrin Woodwinez,False,1431,False,False,True,False,False,False,False,False,False,False,True,False,False,False
7219_06,0.4050632911392405,0.0,0.005467413544426928,0.0,0.310290967511603,0.0020718518211577507,Isoton Arible,False,235,True,False,False,True,False,False,False,True,False,False,False,False,False,False
4535_01,0.25316455696202533,0.04404271654917289,0.0031194445376178177,0.0,0.0,0.0,Randa Cardners,False,934,False,False,False,True,False,False,False,False,False,False,True,False,False,False
7865_03,0.5189873417721519,0.0,0.0,0.0,0.0,0.0,Meratzn Secont,True,293,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0476_03,0.1518987341772152,0.0,0.0,0.0,0.0,0.0,Beah Chiff,True,103,False,True,False,True,True,False,False,False,False,False,True,False,False,False
4782_05,0.6075949367088608,0.0,0.011471505718981652,0.03954537714966797,0.4858532666904677,0.0,Alrairk Maxled,False,189,True,False,False,False,False,False,False,True,False,False,False,False,False,True
3699_02,0.31645569620253167,0.0,0.5847113675242344,0.0,0.010755087468761157,0.08710065056147184,Gorab Tronsive,True,123,True,False,False,False,False,False,False,True,False,False,False,False,False,False
8728_01,0.4050632911392405,0.018007957004257696,0.016771207191493644,0.00012770304784607525,0.0006694037843627276,0.005303940662163842,Justie Fulloydez,True,1798,False,False,False,True,False,False,False,False,False,False,True,False,False,False
4211_01,0.3291139240506329,0.0,0.0,0.0,0.0,0.0,Sulabik Covale,True,134,True,False,False,True,True,False,False,True,False,False,False,False,False,False
5984_02,0.3037974683544304,0.03873804704404272,0.0,0.0263068278562915,0.0,0.0,Ale Kin,False,381,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2625_02,0.27848101265822783,0.0,3.3542414382987286e-05,0.011535841988762131,0.0,0.05585712509841296,Karlie Stanleyd,False,160,False,False,False,True,False,False,False,False,False,True,False,False,False,False
4796_01,0.16455696202531644,0.0014657639422070217,0.0,0.06657585561042056,0.0,4.1437036423155016e-05,Fis Cre,True,,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2793_01,0.6075949367088608,0.054721853842395474,0.002918190051319894,0.0,0.0,4.1437036423155016e-05,Darrie Mcinton,True,169,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3486_01,0.25316455696202533,0.0,0.018750209640089895,0.0008939213349225268,0.0,0.00020718518211577507,Mabela Whitersone,True,656,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0503_01,0.12658227848101267,0.0,0.0,0.0,0.0,0.0,Gal Fone,True,90,False,True,False,True,False,False,False,False,False,False,True,False,False,True
6032_02,0.5063291139240507,0.036364905423326585,0.00013416965753194915,0.0022560871786139964,0.0031238843270260624,0.005842622135664857,Lison Mcdowns,False,397,False,False,False,True,False,False,False,False,False,True,False,False,False,True
5724_01,0.25316455696202533,0.0,0.0,0.0,0.0,0.0,Eduard Sweenez,True,919,False,False,True,False,True,False,False,False,False,False,False,True,False,False
